recommendation_id,game,playtime_at_review_hours,game_q75,high_playtime,review_word_count,log_review_words,combat,challenge,progression,exploration,narrative,immersion,steam_purchase,received_for_free
227162583,The Witcher 3: Wild Hunt,114.0333,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
227161834,The Witcher 3: Wild Hunt,32.5,144.587475,0,107,4.682131227,0,0,1,0,0,0,1,0
227156176,The Witcher 3: Wild Hunt,9.4,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
227144787,The Witcher 3: Wild Hunt,43.5667,144.587475,0,35,3.583518938,0,0,0,0,0,0,1,0
227141890,The Witcher 3: Wild Hunt,187.6667,144.587475,1,13,2.63905733,0,0,0,0,0,0,1,0
227140564,The Witcher 3: Wild Hunt,76.5333,144.587475,0,59,4.094344562,1,0,0,0,0,0,1,0
227140359,The Witcher 3: Wild Hunt,164.0833,144.587475,1,10,2.397895273,0,0,0,0,0,0,1,0
227130721,The Witcher 3: Wild Hunt,13.7833,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
227129473,The Witcher 3: Wild Hunt,64.4,144.587475,0,22,3.135494216,0,0,0,0,1,0,1,0
227128531,The Witcher 3: Wild Hunt,140.1667,144.587475,0,39,3.688879454,1,0,0,1,1,0,1,0
227121361,The Witcher 3: Wild Hunt,41.2667,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
227116506,The Witcher 3: Wild Hunt,284.5,144.587475,1,10,2.397895273,0,0,0,0,0,0,1,0
227109372,The Witcher 3: Wild Hunt,203.4333,144.587475,1,108,4.691347882,0,0,0,0,1,1,1,0
227102582,The Witcher 3: Wild Hunt,100.3667,144.587475,0,27,3.33220451,0,0,0,0,1,0,1,0
227097947,The Witcher 3: Wild Hunt,15.4167,144.587475,0,22,3.135494216,1,0,0,0,1,0,1,0
227095591,The Witcher 3: Wild Hunt,39.9167,144.587475,0,11,2.48490665,0,0,0,0,0,0,1,0
227095518,The Witcher 3: Wild Hunt,49.5,144.587475,0,151,5.023880521,0,0,1,0,1,0,1,0
227089703,The Witcher 3: Wild Hunt,2.2833,144.587475,0,46,3.850147602,0,0,0,0,0,0,1,0
227079356,The Witcher 3: Wild Hunt,72.9333,144.587475,0,17,2.890371758,1,0,0,0,0,0,1,0
227075563,The Witcher 3: Wild Hunt,20.7667,144.587475,0,47,3.871201011,0,0,0,0,0,0,1,0
227075233,The Witcher 3: Wild Hunt,184.65,144.587475,1,115,4.753590191,1,0,1,0,1,0,1,0
227067698,The Witcher 3: Wild Hunt,92.2833,144.587475,0,23,3.17805383,0,0,0,0,0,0,1,0
227066171,The Witcher 3: Wild Hunt,23.55,144.587475,0,32,3.496507561,0,0,0,0,0,0,1,0
227057758,The Witcher 3: Wild Hunt,102.6167,144.587475,0,21,3.091042453,0,0,0,0,0,0,1,0
227057398,The Witcher 3: Wild Hunt,258.8333,144.587475,1,28,3.36729583,0,0,0,0,1,0,0,0
227056817,The Witcher 3: Wild Hunt,4.3833,144.587475,0,29,3.401197382,0,0,0,0,0,0,1,0
227050376,The Witcher 3: Wild Hunt,269.8167,144.587475,1,50,3.931825633,0,0,0,0,0,0,1,0
227048853,The Witcher 3: Wild Hunt,32.35,144.587475,0,15,2.772588722,0,0,0,0,1,0,1,0
227048686,The Witcher 3: Wild Hunt,93.5833,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
227045341,The Witcher 3: Wild Hunt,247.3667,144.587475,1,24,3.218875825,0,0,0,0,0,0,1,0
227045207,The Witcher 3: Wild Hunt,2.1167,144.587475,0,18,2.944438979,0,0,0,0,0,0,1,0
227035694,The Witcher 3: Wild Hunt,98.2333,144.587475,0,11,2.48490665,0,0,0,0,1,0,1,0
227035572,The Witcher 3: Wild Hunt,19.0667,144.587475,0,16,2.833213344,0,0,0,0,0,0,1,0
227027400,The Witcher 3: Wild Hunt,15.05,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
227017991,The Witcher 3: Wild Hunt,4.0167,144.587475,0,19,2.995732274,0,0,0,0,0,0,1,0
227015645,The Witcher 3: Wild Hunt,258.5833,144.587475,1,10,2.397895273,0,0,0,0,0,0,1,0
227015488,The Witcher 3: Wild Hunt,12.2,144.587475,0,27,3.33220451,0,0,0,1,1,0,1,0
227013871,The Witcher 3: Wild Hunt,10.8667,144.587475,0,21,3.091042453,0,0,0,0,0,0,1,0
227012143,The Witcher 3: Wild Hunt,75.1167,144.587475,0,22,3.135494216,1,1,0,0,1,0,1,0
227011044,The Witcher 3: Wild Hunt,127.4167,144.587475,0,22,3.135494216,0,0,0,0,0,0,1,0
227008919,The Witcher 3: Wild Hunt,128,144.587475,0,32,3.496507561,0,0,0,0,0,0,1,0
227006563,The Witcher 3: Wild Hunt,252.2333,144.587475,1,58,4.077537444,0,0,0,0,0,0,1,0
226996870,The Witcher 3: Wild Hunt,369.25,144.587475,1,14,2.708050201,0,0,0,0,0,0,1,0
226995105,The Witcher 3: Wild Hunt,311.8833,144.587475,1,46,3.850147602,0,0,0,0,1,0,1,0
226994560,The Witcher 3: Wild Hunt,116.85,144.587475,0,12,2.564949357,0,0,0,0,1,0,1,0
226993129,The Witcher 3: Wild Hunt,276.5667,144.587475,1,17,2.890371758,0,0,0,0,0,0,1,0
226992042,The Witcher 3: Wild Hunt,76.4667,144.587475,0,40,3.713572067,0,0,0,0,1,0,1,0
226981191,The Witcher 3: Wild Hunt,66.2,144.587475,0,19,2.995732274,0,0,0,0,0,0,1,0
226970499,The Witcher 3: Wild Hunt,151.05,144.587475,1,19,2.995732274,0,0,0,0,0,0,1,0
226968856,The Witcher 3: Wild Hunt,185.05,144.587475,1,13,2.63905733,0,0,0,0,0,0,1,0
226968308,The Witcher 3: Wild Hunt,325.8,144.587475,1,36,3.610917913,0,0,0,0,1,0,1,0
226957842,The Witcher 3: Wild Hunt,83.4167,144.587475,0,63,4.158883083,0,0,0,0,1,0,1,0
226957449,The Witcher 3: Wild Hunt,1.9167,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226952062,The Witcher 3: Wild Hunt,120.3833,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226942853,The Witcher 3: Wild Hunt,40.2167,144.587475,0,440,6.089044875,1,0,1,0,1,0,1,0
226941275,The Witcher 3: Wild Hunt,52.5,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226939719,The Witcher 3: Wild Hunt,137.5333,144.587475,0,138,4.934473933,1,0,0,0,1,1,1,0
226938192,The Witcher 3: Wild Hunt,53.25,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
226937008,The Witcher 3: Wild Hunt,42.9833,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226934830,The Witcher 3: Wild Hunt,96.6667,144.587475,0,18,2.944438979,0,0,0,0,0,0,1,0
226915829,The Witcher 3: Wild Hunt,102.2333,144.587475,0,59,4.094344562,1,1,0,0,1,1,1,0
226912143,The Witcher 3: Wild Hunt,17.0667,144.587475,0,18,2.944438979,0,0,0,0,0,0,1,0
226908797,The Witcher 3: Wild Hunt,157.7667,144.587475,1,18,2.944438979,0,0,0,0,0,0,1,0
226900880,The Witcher 3: Wild Hunt,362.4833,144.587475,1,99,4.605170186,1,0,1,1,1,0,1,0
226895401,The Witcher 3: Wild Hunt,69.3,144.587475,0,25,3.258096538,0,0,0,0,1,0,1,0
226893076,The Witcher 3: Wild Hunt,90.6,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
226893065,The Witcher 3: Wild Hunt,172.2667,144.587475,1,12,2.564949357,0,0,0,0,0,0,1,0
226883207,The Witcher 3: Wild Hunt,32.2833,144.587475,0,52,3.970291914,0,0,0,0,1,0,1,0
226881518,The Witcher 3: Wild Hunt,38.6833,144.587475,0,81,4.406719247,0,0,0,0,0,0,1,0
226880828,The Witcher 3: Wild Hunt,29.35,144.587475,0,80,4.394449155,1,0,0,0,1,1,1,0
226871856,The Witcher 3: Wild Hunt,74.7167,144.587475,0,216,5.379897354,1,1,0,1,1,1,1,0
226862692,The Witcher 3: Wild Hunt,166.3167,144.587475,1,79,4.382026635,0,0,0,0,0,0,1,0
226862190,The Witcher 3: Wild Hunt,599.2333,144.587475,1,73,4.304065093,1,0,0,0,1,0,1,0
226852377,The Witcher 3: Wild Hunt,212.2167,144.587475,1,16,2.833213344,0,0,0,0,1,1,1,0
226850443,The Witcher 3: Wild Hunt,8.0833,144.587475,0,14,2.708050201,0,0,0,0,0,0,1,0
226849097,The Witcher 3: Wild Hunt,201.6833,144.587475,1,95,4.564348191,0,1,0,1,1,0,1,0
226842348,The Witcher 3: Wild Hunt,21.7167,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226838083,The Witcher 3: Wild Hunt,5.05,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
226835212,The Witcher 3: Wild Hunt,23.2,144.587475,0,21,3.091042453,0,0,0,0,0,0,1,0
226833437,The Witcher 3: Wild Hunt,70.6333,144.587475,0,232,5.451038454,0,0,1,0,0,0,1,0
226830660,The Witcher 3: Wild Hunt,303.2333,144.587475,1,32,3.496507561,0,0,0,0,0,0,1,0
226830245,The Witcher 3: Wild Hunt,296.5333,144.587475,1,17,2.890371758,0,0,0,0,0,0,1,0
226825756,The Witcher 3: Wild Hunt,235.45,144.587475,1,14,2.708050201,0,0,0,1,0,0,1,0
226824838,The Witcher 3: Wild Hunt,5.8833,144.587475,0,136,4.919980926,1,0,0,0,1,0,0,0
226821090,The Witcher 3: Wild Hunt,11.9167,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
226818678,The Witcher 3: Wild Hunt,60.0667,144.587475,0,35,3.583518938,0,0,0,0,0,0,1,0
226802218,The Witcher 3: Wild Hunt,46.9333,144.587475,0,36,3.610917913,0,0,0,0,0,0,1,0
226795901,The Witcher 3: Wild Hunt,149.5667,144.587475,1,19,2.995732274,0,0,0,0,0,0,1,0
226795415,The Witcher 3: Wild Hunt,349.7,144.587475,1,11,2.48490665,0,0,0,0,0,0,1,0
226793888,The Witcher 3: Wild Hunt,93.9833,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226787700,The Witcher 3: Wild Hunt,74.05,144.587475,0,65,4.189654742,0,0,0,1,0,1,1,0
226784216,The Witcher 3: Wild Hunt,220.25,144.587475,1,258,5.556828062,1,1,0,1,1,1,1,0
226781662,The Witcher 3: Wild Hunt,113.65,144.587475,0,32,3.496507561,0,0,0,0,1,0,1,0
226779621,The Witcher 3: Wild Hunt,151.45,144.587475,1,11,2.48490665,0,0,0,0,0,0,1,0
226776532,The Witcher 3: Wild Hunt,130.9167,144.587475,0,44,3.80666249,0,0,0,0,1,0,1,0
226773777,The Witcher 3: Wild Hunt,56.2167,144.587475,0,45,3.828641396,1,1,1,0,1,0,1,0
226771150,The Witcher 3: Wild Hunt,9.3333,144.587475,0,14,2.708050201,0,0,0,0,0,0,1,0
226767717,The Witcher 3: Wild Hunt,214.2833,144.587475,1,12,2.564949357,0,0,0,0,0,0,1,0
226766353,The Witcher 3: Wild Hunt,35.1,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226765770,The Witcher 3: Wild Hunt,81.4,144.587475,0,20,3.044522438,0,0,0,0,0,0,1,0
226763452,The Witcher 3: Wild Hunt,221.8667,144.587475,1,13,2.63905733,0,0,0,0,0,0,1,0
226762881,The Witcher 3: Wild Hunt,4.5667,144.587475,0,26,3.295836866,0,0,0,0,0,0,1,0
226758162,The Witcher 3: Wild Hunt,112.6833,144.587475,0,16,2.833213344,0,0,0,0,0,0,1,0
226756531,The Witcher 3: Wild Hunt,6.5,144.587475,0,15,2.772588722,0,0,0,0,0,0,1,0
226756183,The Witcher 3: Wild Hunt,5.0333,144.587475,0,13,2.63905733,0,0,0,1,0,0,1,0
226756167,The Witcher 3: Wild Hunt,41.05,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226754854,The Witcher 3: Wild Hunt,174.4833,144.587475,1,12,2.564949357,0,0,0,0,0,0,1,0
226752953,The Witcher 3: Wild Hunt,424.9167,144.587475,1,99,4.605170186,0,0,0,1,1,0,1,0
226751424,The Witcher 3: Wild Hunt,3.0333,144.587475,0,21,3.091042453,0,0,0,0,0,0,1,0
226746941,The Witcher 3: Wild Hunt,167.4,144.587475,1,16,2.833213344,0,0,0,0,1,0,1,0
226741690,The Witcher 3: Wild Hunt,13.9333,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226740400,The Witcher 3: Wild Hunt,144.6,144.587475,1,11,2.48490665,0,0,0,0,0,1,1,0
226738440,The Witcher 3: Wild Hunt,64.65,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226731010,The Witcher 3: Wild Hunt,62.1833,144.587475,0,48,3.891820298,0,0,0,0,1,0,1,0
226730641,The Witcher 3: Wild Hunt,275,144.587475,1,11,2.48490665,0,0,0,0,0,0,1,0
226727288,The Witcher 3: Wild Hunt,6.5833,144.587475,0,397,5.986452005,1,1,1,1,1,1,1,0
226721973,The Witcher 3: Wild Hunt,3.9333,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226719334,The Witcher 3: Wild Hunt,113,144.587475,0,21,3.091042453,0,0,0,0,0,0,1,0
226716796,The Witcher 3: Wild Hunt,7.35,144.587475,0,81,4.406719247,0,0,1,0,1,0,1,0
226706971,The Witcher 3: Wild Hunt,149.6,144.587475,1,344,5.843544417,1,1,1,0,1,0,1,0
226705698,The Witcher 3: Wild Hunt,10.6,144.587475,0,65,4.189654742,0,0,0,0,0,0,1,0
226691588,The Witcher 3: Wild Hunt,43.1,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226689749,The Witcher 3: Wild Hunt,146.9667,144.587475,1,140,4.94875989,1,0,0,0,1,0,1,0
226679972,The Witcher 3: Wild Hunt,117.5,144.587475,0,164,5.105945474,0,0,0,0,1,0,1,0
226678540,The Witcher 3: Wild Hunt,70.2167,144.587475,0,194,5.272999559,1,0,1,1,1,0,1,0
226676545,The Witcher 3: Wild Hunt,43.1167,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
226676349,The Witcher 3: Wild Hunt,5.45,144.587475,0,17,2.890371758,0,0,0,0,1,0,1,0
226672519,The Witcher 3: Wild Hunt,17.3667,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
226671168,The Witcher 3: Wild Hunt,19.1167,144.587475,0,471,6.156978986,1,1,1,1,1,1,0,0
226668458,The Witcher 3: Wild Hunt,297.25,144.587475,1,41,3.737669618,0,0,0,0,0,0,1,0
226667583,The Witcher 3: Wild Hunt,309.5,144.587475,1,24,3.218875825,0,0,0,0,0,0,1,0
226664671,The Witcher 3: Wild Hunt,118.9833,144.587475,0,39,3.688879454,0,0,0,0,0,0,1,0
226659564,The Witcher 3: Wild Hunt,6.2,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
226657548,The Witcher 3: Wild Hunt,30.1667,144.587475,0,72,4.290459441,0,0,0,0,1,0,1,0
226654707,The Witcher 3: Wild Hunt,169,144.587475,1,16,2.833213344,0,0,0,0,0,0,1,0
226654504,The Witcher 3: Wild Hunt,32.05,144.587475,0,11,2.48490665,0,0,0,0,0,0,1,0
226653688,The Witcher 3: Wild Hunt,48.5833,144.587475,0,145,4.983606622,0,0,0,0,1,0,1,0
226653440,The Witcher 3: Wild Hunt,312,144.587475,1,18,2.944438979,0,0,0,0,0,0,0,0
226649417,The Witcher 3: Wild Hunt,59.6667,144.587475,0,21,3.091042453,0,0,0,0,0,1,1,0
226647849,The Witcher 3: Wild Hunt,194.0833,144.587475,1,240,5.484796933,1,0,0,0,1,0,1,0
226646856,The Witcher 3: Wild Hunt,14.4833,144.587475,0,55,4.025351691,0,0,0,0,0,0,1,0
226642991,The Witcher 3: Wild Hunt,105.9333,144.587475,0,21,3.091042453,0,0,0,1,0,1,1,0
226632080,The Witcher 3: Wild Hunt,95.0333,144.587475,0,54,4.007333185,0,0,0,0,0,1,0,0
226629308,The Witcher 3: Wild Hunt,8.65,144.587475,0,119,4.787491743,1,1,0,0,1,0,1,0
226619797,The Witcher 3: Wild Hunt,172.1833,144.587475,1,17,2.890371758,0,0,0,0,0,0,1,0
226619413,The Witcher 3: Wild Hunt,523.7167,144.587475,1,10,2.397895273,0,0,0,0,0,0,1,0
226617524,The Witcher 3: Wild Hunt,54.5333,144.587475,0,42,3.761200116,0,0,0,0,1,0,1,0
226603117,The Witcher 3: Wild Hunt,445.45,144.587475,1,23,3.17805383,1,0,0,0,1,0,1,0
226602143,The Witcher 3: Wild Hunt,227.55,144.587475,1,15,2.772588722,0,0,0,0,0,0,1,0
226599692,The Witcher 3: Wild Hunt,69.5167,144.587475,0,64,4.17438727,0,0,0,0,0,0,1,0
226599417,The Witcher 3: Wild Hunt,18.0667,144.587475,0,60,4.110873864,0,0,0,1,0,0,1,0
226596045,The Witcher 3: Wild Hunt,165.2333,144.587475,1,61,4.127134385,0,0,0,0,1,0,1,0
226594356,The Witcher 3: Wild Hunt,111.9667,144.587475,0,67,4.219507705,0,0,0,0,1,0,1,0
226593857,The Witcher 3: Wild Hunt,1112.7667,144.587475,1,218,5.38907173,0,0,0,1,1,0,1,0
226592717,The Witcher 3: Wild Hunt,217.4833,144.587475,1,195,5.278114659,0,0,1,0,1,1,1,0
226591926,The Witcher 3: Wild Hunt,60.3667,144.587475,0,90,4.510859507,0,0,0,0,1,0,1,0
226583106,The Witcher 3: Wild Hunt,108.35,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226582206,The Witcher 3: Wild Hunt,51.4333,144.587475,0,27,3.33220451,0,0,0,0,0,0,1,0
226577600,The Witcher 3: Wild Hunt,162.7667,144.587475,1,104,4.65396035,0,0,0,0,1,0,1,0
226576734,The Witcher 3: Wild Hunt,3.45,144.587475,0,29,3.401197382,0,0,0,0,0,0,1,0
226575309,The Witcher 3: Wild Hunt,68.6333,144.587475,0,51,3.951243719,1,0,0,0,1,0,1,0
226574819,The Witcher 3: Wild Hunt,12.35,144.587475,0,16,2.833213344,0,0,0,0,1,0,1,0
226570433,The Witcher 3: Wild Hunt,113.8833,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226569898,The Witcher 3: Wild Hunt,34.9,144.587475,0,19,2.995732274,0,0,0,0,0,0,1,0
226569475,The Witcher 3: Wild Hunt,99.4,144.587475,0,22,3.135494216,0,0,0,0,0,0,1,0
226567538,The Witcher 3: Wild Hunt,232.0667,144.587475,1,13,2.63905733,0,0,0,0,0,0,1,0
226567280,The Witcher 3: Wild Hunt,18.45,144.587475,0,61,4.127134385,1,0,0,0,0,0,1,0
226566944,The Witcher 3: Wild Hunt,33.5667,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226566650,The Witcher 3: Wild Hunt,59.1667,144.587475,0,11,2.48490665,0,0,0,0,0,0,1,0
226562978,The Witcher 3: Wild Hunt,97.4167,144.587475,0,43,3.784189634,1,0,0,0,1,1,1,0
226562279,The Witcher 3: Wild Hunt,169.1833,144.587475,1,68,4.234106505,1,0,0,0,1,0,1,0
226561830,The Witcher 3: Wild Hunt,112.3333,144.587475,0,74,4.317488114,1,0,0,0,1,0,1,0
226561786,The Witcher 3: Wild Hunt,74.75,144.587475,0,44,3.80666249,0,0,0,0,1,0,1,0
226555058,The Witcher 3: Wild Hunt,72.4167,144.587475,0,71,4.276666119,0,0,1,0,1,0,0,0
226554125,The Witcher 3: Wild Hunt,283.15,144.587475,1,15,2.772588722,1,0,0,0,1,1,1,0
226551206,The Witcher 3: Wild Hunt,62.8,144.587475,0,17,2.890371758,0,0,0,0,1,0,1,0
226546145,The Witcher 3: Wild Hunt,261.1833,144.587475,1,21,3.091042453,0,0,0,0,0,0,1,0
226543865,The Witcher 3: Wild Hunt,69.2833,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226543488,The Witcher 3: Wild Hunt,348.3333,144.587475,1,20,3.044522438,0,0,0,0,0,0,1,0
226540891,The Witcher 3: Wild Hunt,240.45,144.587475,1,14,2.708050201,0,0,0,0,0,0,0,0
226539856,The Witcher 3: Wild Hunt,30.9667,144.587475,0,55,4.025351691,0,1,0,1,1,0,1,0
226539838,The Witcher 3: Wild Hunt,102.2167,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226539739,The Witcher 3: Wild Hunt,162.95,144.587475,1,23,3.17805383,0,0,0,0,0,0,1,0
226538165,The Witcher 3: Wild Hunt,144.95,144.587475,1,16,2.833213344,0,0,0,0,0,0,0,0
226533873,The Witcher 3: Wild Hunt,103.2167,144.587475,0,77,4.356708827,0,0,1,0,1,0,1,0
226528005,The Witcher 3: Wild Hunt,39.4667,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
226523220,The Witcher 3: Wild Hunt,94.7667,144.587475,0,66,4.204692619,1,0,0,0,1,0,1,0
226522067,The Witcher 3: Wild Hunt,341.2167,144.587475,1,24,3.218875825,0,0,0,0,0,0,1,0
226517606,The Witcher 3: Wild Hunt,98.7167,144.587475,0,90,4.510859507,1,1,0,0,1,0,1,0
226508958,The Witcher 3: Wild Hunt,273.2,144.587475,1,10,2.397895273,0,0,0,0,0,0,1,0
226488756,The Witcher 3: Wild Hunt,91.7833,144.587475,0,10,2.397895273,0,0,0,0,0,0,1,0
226466373,The Witcher 3: Wild Hunt,75.9833,144.587475,0,37,3.63758616,1,0,0,0,1,0,1,0
226458123,The Witcher 3: Wild Hunt,10.6667,144.587475,0,11,2.48490665,0,0,0,0,0,0,1,0
226455826,The Witcher 3: Wild Hunt,226.6333,144.587475,1,23,3.17805383,0,0,0,1,0,0,1,0
226455569,The Witcher 3: Wild Hunt,0.0833,144.587475,0,345,5.846438775,1,1,1,1,1,1,1,0
226455549,The Witcher 3: Wild Hunt,101.0167,144.587475,0,17,2.890371758,0,0,0,0,0,0,1,0
226450235,The Witcher 3: Wild Hunt,32.1,144.587475,0,59,4.094344562,0,0,0,0,1,0,1,0
226445204,The Witcher 3: Wild Hunt,35.7167,144.587475,0,61,4.127134385,0,0,0,1,1,0,1,0
226442013,The Witcher 3: Wild Hunt,64.0667,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
226440995,The Witcher 3: Wild Hunt,82.6833,144.587475,0,13,2.63905733,0,0,0,0,0,0,0,0
226432467,The Witcher 3: Wild Hunt,47.8833,144.587475,0,15,2.772588722,0,0,0,0,1,0,1,0
226432019,The Witcher 3: Wild Hunt,0.8,144.587475,0,50,3.931825633,0,0,0,0,1,0,1,0
226422954,The Witcher 3: Wild Hunt,40.8167,144.587475,0,21,3.091042453,0,0,0,0,0,0,1,0
226417730,The Witcher 3: Wild Hunt,149.05,144.587475,1,51,3.951243719,0,0,0,0,1,0,1,0
226411746,The Witcher 3: Wild Hunt,119.65,144.587475,0,202,5.313205979,0,0,0,1,1,1,1,0
226408974,The Witcher 3: Wild Hunt,187.8167,144.587475,1,37,3.63758616,0,0,0,0,0,0,1,0
226408325,The Witcher 3: Wild Hunt,57.4167,144.587475,0,304,5.720311777,1,0,0,1,1,1,1,0
226406150,The Witcher 3: Wild Hunt,149.6333,144.587475,1,29,3.401197382,0,0,0,0,1,0,1,0
226404918,The Witcher 3: Wild Hunt,256.4167,144.587475,1,35,3.583518938,0,0,0,0,0,0,1,0
226403420,The Witcher 3: Wild Hunt,3.8,144.587475,0,11,2.48490665,0,0,0,0,0,0,1,0
226401684,The Witcher 3: Wild Hunt,234.4667,144.587475,1,108,4.691347882,1,1,0,0,0,0,0,0
226379554,The Witcher 3: Wild Hunt,109.6167,144.587475,0,31,3.465735903,0,0,0,0,0,0,1,0
226373018,The Witcher 3: Wild Hunt,15.5167,144.587475,0,28,3.36729583,0,0,0,0,0,0,1,0
226370996,The Witcher 3: Wild Hunt,132.7333,144.587475,0,99,4.605170186,0,0,0,0,0,0,0,0
226355266,The Witcher 3: Wild Hunt,150.8333,144.587475,1,395,5.981414211,0,1,1,1,1,1,1,0
226341414,The Witcher 3: Wild Hunt,59.6167,144.587475,0,30,3.433987204,0,0,0,0,1,0,1,0
226341009,The Witcher 3: Wild Hunt,159.6167,144.587475,1,26,3.295836866,0,0,0,0,0,0,0,0
226336296,The Witcher 3: Wild Hunt,195.1,144.587475,1,130,4.875197323,0,1,0,0,1,0,1,0
226334563,The Witcher 3: Wild Hunt,464.1333,144.587475,1,21,3.091042453,0,0,0,0,0,0,1,0
226331855,The Witcher 3: Wild Hunt,29.9167,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226331720,The Witcher 3: Wild Hunt,158.25,144.587475,1,28,3.36729583,0,0,0,0,1,1,1,0
226329198,The Witcher 3: Wild Hunt,13.1333,144.587475,0,16,2.833213344,0,0,0,0,0,0,1,0
226325168,The Witcher 3: Wild Hunt,407.45,144.587475,1,18,2.944438979,0,0,0,0,0,0,1,0
226323141,The Witcher 3: Wild Hunt,190.2833,144.587475,1,54,4.007333185,0,0,0,0,0,0,1,0
226317857,The Witcher 3: Wild Hunt,101.7833,144.587475,0,10,2.397895273,0,0,0,0,0,0,0,0
226303222,The Witcher 3: Wild Hunt,191.2,144.587475,1,128,4.859812404,0,1,1,0,1,1,1,0
226298176,The Witcher 3: Wild Hunt,8.6333,144.587475,0,39,3.688879454,0,0,0,0,0,0,1,0
226282648,The Witcher 3: Wild Hunt,176.35,144.587475,1,41,3.737669618,0,1,0,0,1,0,1,0
226272320,The Witcher 3: Wild Hunt,252.8167,144.587475,1,146,4.990432587,0,0,0,1,1,1,1,0
226270850,The Witcher 3: Wild Hunt,1.6833,144.587475,0,19,2.995732274,0,0,0,0,0,0,1,0
226262367,The Witcher 3: Wild Hunt,3.75,144.587475,0,11,2.48490665,0,0,0,0,0,0,1,0
226256146,The Witcher 3: Wild Hunt,9.6333,144.587475,0,13,2.63905733,0,0,0,0,0,0,1,0
226245964,The Witcher 3: Wild Hunt,4.6,144.587475,0,19,2.995732274,0,0,0,0,0,0,1,0
226238836,The Witcher 3: Wild Hunt,653.4,144.587475,1,191,5.257495372,0,0,1,0,1,1,1,0
226228204,The Witcher 3: Wild Hunt,22,144.587475,0,12,2.564949357,0,0,0,0,1,0,1,0
226226595,The Witcher 3: Wild Hunt,34,144.587475,0,18,2.944438979,0,0,0,0,1,0,1,0
226221765,The Witcher 3: Wild Hunt,129.1167,144.587475,0,110,4.709530201,0,1,0,0,0,0,1,0
226200548,The Witcher 3: Wild Hunt,147.5333,144.587475,1,29,3.401197382,0,0,0,0,0,0,1,0
226193215,The Witcher 3: Wild Hunt,9.2833,144.587475,0,128,4.859812404,0,0,0,0,1,0,1,0
226183435,The Witcher 3: Wild Hunt,7.2,144.587475,0,12,2.564949357,0,0,0,0,0,0,0,0
226181495,The Witcher 3: Wild Hunt,118.5167,144.587475,0,12,2.564949357,0,0,0,0,0,0,1,0
226179684,The Witcher 3: Wild Hunt,360.2,144.587475,1,25,3.258096538,0,0,0,0,1,0,1,0
226178241,The Witcher 3: Wild Hunt,136.65,144.587475,0,43,3.784189634,0,0,0,0,1,0,1,0
226174586,The Witcher 3: Wild Hunt,81.8167,144.587475,0,82,4.418840608,0,0,0,0,1,1,1,0
226169437,The Witcher 3: Wild Hunt,90.4667,144.587475,0,71,4.276666119,0,0,0,0,1,0,1,0
226168792,The Witcher 3: Wild Hunt,5.6,144.587475,0,19,2.995732274,0,0,0,0,1,0,1,0
226163067,The Witcher 3: Wild Hunt,170.7667,144.587475,1,17,2.890371758,0,0,0,0,0,0,0,0
226163026,The Witcher 3: Wild Hunt,10.0333,144.587475,0,32,3.496507561,0,0,0,0,0,0,1,0
226150557,The Witcher 3: Wild Hunt,100.45,144.587475,0,32,3.496507561,0,0,0,0,0,0,1,0
226148378,The Witcher 3: Wild Hunt,3.6833,144.587475,0,23,3.17805383,0,0,0,0,0,0,1,0
